City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Mosquera,CO,2021-04-11 15:58:20,4.7059,-74.2302,64.4,55,75,9.22
283,Lazaro Cardenas,MX,2021-04-11 16:00:28,17.9583,-102.2,81.72,51,9,4.61
284,Deputatskiy,RU,2021-04-11 16:00:28,69.3,139.9,-22.07,99,79,2.77
285,Jardim,BR,2021-04-11 16:00:29,-21.4803,-56.1381,95.95,29,15,7.2
286,Coihaique,CL,2021-04-11 15:57:33,-45.5752,-72.0662,57.2,77,75,5.75
287,Hilton Head Island,US,2021-04-11 16:00:13,32.2163,-80.7526,71.01,73,90,8.05
288,Narasimharajapura,IN,2021-04-11 16:00:29,13.6167,75.5167,73.06,87,47,4.25
289,Saldanha,ZA,2021-04-11 16:00:30,-33.0117,17.9442,77.0,50,99,12.66
290,Kaseda,JP,2021-04-11 16:00:30,31.4167,130.3167,57.0,67,9,10.0
291,Nurobod,UZ,2021-04-11 16:00:31,40.9056,69.8023,53.6,43,0,4.61
292,Tigre,AR,2021-04-11 15:59:56,-34.426,-58.5796,66.99,72,90,16.11
293,Saskylakh,RU,2021-04-11 16:00:31,71.9167,114.0833,19.31,92,100,8.7
294,Potiskum,NG,2021-04-11 16:00:32,11.7091,11.0694,103.48,11,88,5.61
295,Norton,ZW,2021-04-11 16:00:33,-17.8833,30.7,72.0,53,4,5.01
296,Sioux Lookout,CA,2021-04-11 16:00:33,50.1001,-91.917,35.6,93,90,5.75
297,Alofi,NU,2021-04-11 15:58:30,-19.0595,-169.9187,69.8,94,14,2.3
298,Bose,IT,2021-04-11 16:00:34,45.4612,8.0137,51.01,82,100,1.99
299,Garowe,SO,2021-04-11 16:00:34,8.4054,48.4845,82.27,37,18,21.03
300,Boddam,GB,2021-04-11 16:00:35,57.4667,-1.7833,41.0,56,40,18.41
301,Lagoa,PT,2021-04-11 16:00:35,39.05,-27.9833,62.67,85,84,7.52
302,Tura,IN,2021-04-11 16:00:35,25.5198,90.2201,79.81,39,50,4.7
303,Auki,SB,2021-04-11 16:00:36,-8.7676,160.7034,76.86,87,89,3.58
304,Mogadishu,SO,2021-04-11 16:00:36,2.0371,45.3438,82.76,68,100,17.22
305,Klaksvik,FO,2021-04-11 16:00:37,62.2266,-6.589,35.6,80,40,3.44
306,Todos Santos,MX,2021-04-11 16:00:37,23.45,-110.2167,66.2,82,75,11.5
307,Grindavik,IS,2021-04-11 15:59:12,63.8424,-22.4338,39.2,87,90,19.57
308,Portobelo,PA,2021-04-11 16:00:38,9.55,-79.65,86.0,72,13,24.0
309,Umea,SE,2021-04-11 16:00:39,63.8284,20.2597,42.8,61,0,12.66
310,Richards Bay,ZA,2021-04-11 16:00:39,-28.783,32.0377,73.63,84,0,2.1
311,Portland,US,2021-04-11 16:00:11,45.5234,-122.6762,41.0,80,1,3.38
312,Miri,MY,2021-04-11 16:00:39,4.4148,114.0089,78.8,89,40,5.75
313,Booue,GA,2021-04-11 16:00:40,-0.0921,11.9385,81.12,81,86,2.73
314,Roald,NO,2021-04-11 16:00:40,62.5833,6.1333,41.0,75,20,11.5
315,Seoul,KR,2021-04-11 16:00:41,37.5683,126.9778,59.0,58,0,1.14
316,Nouadhibou,MR,2021-04-11 16:00:41,20.931,-17.0347,75.2,50,5,18.41
317,Keti Bandar,PK,2021-04-11 16:00:42,24.1447,67.4497,81.19,65,0,14.99
318,San Patricio,US,2021-04-11 16:00:42,28.017,-97.5169,80.6,50,1,12.66
319,East Wenatchee Bench,US,2021-04-11 16:00:43,47.4257,-120.2812,32.0,55,1,4.61
320,Hobyo,SO,2021-04-11 16:00:43,5.3505,48.5268,83.17,63,96,10.8
321,Tuatapere,NZ,2021-04-11 15:56:37,-46.1333,167.6833,48.0,96,10,4.0
322,Ust-Omchug,RU,2021-04-11 16:00:44,61.15,149.6333,-5.35,92,100,5.88
323,Saint George,US,2021-04-11 16:00:11,37.1041,-113.5841,55.4,21,1,2.24
324,Marawi,PH,2021-04-11 16:00:44,7.9986,124.2928,77.0,90,77,5.99
325,Ainazi,LV,2021-04-11 16:00:45,57.8636,24.3578,43.57,82,99,11.25
326,Cabedelo,BR,2021-04-11 15:58:08,-6.9811,-34.8339,77.0,94,90,17.27
327,Puro,PH,2021-04-11 16:00:46,12.4841,123.3827,80.15,73,65,13.78
328,Pakokku,MM,2021-04-11 16:00:46,21.3333,95.1,94.96,27,81,4.61
329,Polson,US,2021-04-11 16:00:46,47.6936,-114.1632,35.01,78,33,3.51
330,Bathsheba,BB,2021-04-11 16:00:47,13.2167,-59.5167,78.8,69,75,12.66
331,Caravelas,BR,2021-04-11 16:00:47,-17.7125,-39.2481,82.29,63,74,4.61
332,Half Moon Bay,US,2021-04-11 16:00:48,37.4636,-122.4286,55.0,81,90,5.75
333,Bang Saphan,TH,2021-04-11 16:00:48,11.2126,99.5117,87.01,70,99,1.05
334,Soyo,AO,2021-04-11 16:00:49,-6.1349,12.3689,87.8,74,20,8.05
335,Kolpashevo,RU,2021-04-11 16:00:49,58.3131,82.9089,34.95,98,100,5.86
336,Nuoro,IT,2021-04-11 16:00:49,40.3211,9.3297,64.4,82,40,16.11
337,Skjervoy,NO,2021-04-11 16:00:50,70.0311,20.9714,33.8,80,90,17.27
338,Petropavlovsk-Kamchatskiy,RU,2021-04-11 16:00:24,53.0452,158.6483,26.6,86,40,2.24
339,Anadyr,RU,2021-04-11 16:00:51,64.75,177.4833,-4.0,77,100,15.66
340,Santa Fe,AR,2021-04-11 16:00:51,-31.6333,-60.7,64.99,72,92,5.01
341,Esna,EG,2021-04-11 16:00:51,25.2934,32.554,80.6,19,0,11.5
342,Harlingen,US,2021-04-11 16:00:35,26.1906,-97.6961,78.01,78,90,10.36
343,Port Macquarie,AU,2021-04-11 16:00:52,-31.4333,152.9167,50.0,74,0,10.36
344,Salalah,OM,2021-04-11 16:00:53,17.0151,54.0924,84.2,65,20,6.91
345,Bumba,CD,2021-04-11 16:00:53,2.1833,22.4667,76.6,81,98,4.18
346,Rincon,US,2021-04-11 16:00:53,32.296,-81.2354,70.0,77,90,9.22
347,Borodino,RU,2021-04-11 16:00:54,55.9106,94.8983,27.45,90,97,6.31
348,Qaqortoq,GL,2021-04-11 16:00:54,60.7167,-46.0333,53.6,19,1,23.02
349,Maldonado,UY,2021-04-11 15:58:26,-34.6667,-54.9167,69.01,88,90,28.77
350,Port Blair,IN,2021-04-11 15:56:52,11.6667,92.75,82.45,76,99,4.76
351,Clyde River,CA,2021-04-11 16:00:55,70.4692,-68.5914,30.2,80,1,18.41
352,Payo,ID,2021-04-11 16:00:55,-3.7508,103.6372,73.63,98,100,1.83
353,Kahului,US,2021-04-11 15:56:33,20.8947,-156.47,62.6,94,75,5.75
354,Atikokan,CA,2021-04-11 16:00:56,48.7555,-91.6216,39.36,92,100,6.96
355,Nago,JP,2021-04-11 16:00:57,26.5881,127.9761,69.8,68,1,11.5
356,Haines Junction,CA,2021-04-11 16:00:09,60.7522,-137.5108,-18.4,63,96,1.14
357,Cockburn Town,TC,2021-04-11 16:00:57,21.4612,-71.1419,75.61,66,89,15.41
358,Malindi,KE,2021-04-11 16:00:57,-3.2175,40.1191,82.4,83,40,11.5
359,Dingle,PH,2021-04-11 16:00:58,10.9995,122.6711,76.33,80,39,5.64
360,Uige,AO,2021-04-11 16:00:59,-7.6087,15.0613,86.0,54,40,6.91
361,Brae,GB,2021-04-11 16:00:59,60.3964,-1.353,41.0,60,20,11.5
362,Havoysund,NO,2021-04-11 15:58:12,70.9963,24.6622,33.8,86,75,21.85
363,Mitu,CO,2021-04-11 16:00:59,1.1983,-70.1733,83.14,73,98,2.13
364,Maceio,BR,2021-04-11 15:58:32,-9.6658,-35.7353,75.2,100,75,6.91
365,Hami,CN,2021-04-11 16:01:00,42.8,93.45,57.13,29,51,11.61
366,Bow Island,CA,2021-04-11 16:00:02,49.8668,-111.3684,30.0,93,100,11.5
367,Omsukchan,RU,2021-04-11 16:01:00,62.5333,155.8,-23.87,99,92,4.79
368,Springfield,US,2021-04-11 16:00:15,37.2153,-93.2982,64.0,51,1,6.91
369,Murray Bridge,AU,2021-04-11 16:01:01,-35.1167,139.2667,50.0,84,74,4.63
370,Penzance,GB,2021-04-11 15:56:21,50.1186,-5.5371,48.2,49,20,19.57
371,Verkhnevilyuysk,RU,2021-04-11 16:01:02,63.4453,120.3167,2.7,97,51,5.19
372,Aktash,RU,2021-04-11 16:01:02,50.3,87.7333,13.01,73,3,3.18
373,Makakilo City,US,2021-04-11 15:59:13,21.3469,-158.0858,68.0,72,90,3.44
374,Ginda,IN,2021-04-11 16:01:02,30.6945,78.4932,56.61,26,66,8.23
375,Kenora,CA,2021-04-11 15:59:41,49.8167,-94.4337,35.6,100,90,9.22
376,Proti,GR,2021-04-11 16:01:03,40.95,24.0,55.99,67,20,5.75
377,Poum,NC,2021-04-11 15:58:55,-20.2333,164.0167,77.94,79,100,16.46
378,Itarema,BR,2021-04-11 16:01:03,-2.9248,-39.9167,85.86,65,66,13.56
379,Puerto Escondido,MX,2021-04-11 16:01:04,15.85,-97.0667,82.4,78,20,7.31
380,Keetmanshoop,NA,2021-04-11 16:01:04,-26.5833,18.1333,91.4,15,0,9.22
381,Sampit,ID,2021-04-11 16:01:04,-2.5333,112.95,74.46,97,89,2.13
382,Luderitz,NA,2021-04-11 15:57:34,-26.6481,15.1594,78.26,47,0,7.0
383,Camacha,PT,2021-04-11 16:01:05,33.0833,-16.3333,68.0,83,40,13.8
384,Chernyshevskiy,RU,2021-04-11 16:01:05,63.0128,112.4714,-8.57,98,5,2.66
385,Safaga,EG,2021-04-11 16:01:06,26.7292,33.9365,71.6,33,0,18.41
386,Oudtshoorn,ZA,2021-04-11 16:01:06,-33.5907,22.2014,69.8,73,20,4.61
387,Victoria,HK,2021-04-11 15:59:49,22.2855,114.1577,73.0,83,20,10.09
388,Ulaangom,MN,2021-04-11 15:57:04,49.9811,92.0667,36.61,35,2,0.27
389,Dunedin,NZ,2021-04-11 15:57:18,-45.8742,170.5036,55.0,86,9,2.17
390,Esso,RU,2021-04-11 16:01:07,55.9333,158.7,-0.08,92,60,5.01
391,Stejaru,RO,2021-04-11 16:01:07,44.7667,28.55,57.2,24,0,5.75
392,Makarov,RU,2021-04-11 16:01:07,48.6333,142.8,36.25,90,83,9.46
393,Sorland,NO,2021-04-11 16:01:07,67.667,12.6934,35.6,80,90,20.71
394,Ondjiva,AO,2021-04-11 16:01:08,-17.0667,15.7333,86.0,30,20,6.91
395,Broome,US,2021-04-11 16:01:08,42.2506,-75.833,59.0,94,90,9.22
396,San Cristobal,VE,2021-04-11 16:01:08,7.7669,-72.225,84.2,61,40,2.3
397,Mianyang,CN,2021-04-11 16:01:09,31.4593,104.7542,54.3,90,100,0.81
398,Maniitsoq,GL,2021-04-11 16:01:09,65.4167,-52.9,33.24,81,26,5.48
399,Atar,MR,2021-04-11 16:01:09,20.5169,-13.0499,97.48,11,40,8.28
400,Turmalina,BR,2021-04-11 16:01:10,-17.2856,-42.73,85.48,34,69,1.41
401,Nantucket,US,2021-04-11 16:01:10,41.2835,-70.0995,51.8,87,90,17.27
402,Rawson,AR,2021-04-11 15:57:22,-43.3002,-65.1023,68.9,40,15,17.22
403,Rosarno,IT,2021-04-11 16:01:11,38.4841,15.979,61.0,63,40,14.97
404,Moa,CU,2021-04-11 16:01:11,20.6569,-74.9403,83.01,59,100,9.46
405,Boende,CD,2021-04-11 16:01:11,-0.2167,20.8667,68.68,95,100,5.64
406,Grand Gaube,MU,2021-04-11 16:01:11,-20.0064,57.6608,80.01,80,80,5.01
407,Weligama,LK,2021-04-11 16:01:12,5.9667,80.4167,80.1,76,61,0.27
408,Mossendjo,CG,2021-04-11 16:01:12,-2.9506,12.7261,73.35,83,100,1.5
409,Mikkeli,FI,2021-04-11 16:01:12,61.6886,27.2723,48.2,31,0,4.61
410,Talcher,IN,2021-04-11 16:01:13,20.95,85.2167,86.04,44,98,9.62
411,Dabra,IN,2021-04-11 16:01:13,25.9,78.3333,86.23,17,10,6.4
412,Phalodi,IN,2021-04-11 16:01:13,27.1333,72.3667,87.31,7,0,5.21
413,Byron Bay,AU,2021-04-11 15:58:55,-28.65,153.6167,62.6,67,90,9.22
414,Varkaus,FI,2021-04-11 16:01:14,62.3153,27.873,48.2,34,0,10.36
415,Oranjestad,AW,2021-04-11 16:01:14,12.524,-70.027,82.4,74,75,20.71
416,Amarante Do Maranhao,BR,2021-04-11 16:01:14,-5.5667,-46.7422,87.98,50,57,6.96
417,Chimore,BO,2021-04-11 16:01:15,-16.9833,-65.1333,74.59,97,99,1.61
418,Preeceville,CA,2021-04-11 16:01:15,51.95,-102.6677,32.25,99,100,11.83
419,Bambanglipuro,ID,2021-04-11 16:01:15,-7.95,110.2833,79.03,82,100,2.21
420,Leshukonskoye,RU,2021-04-11 16:01:16,64.8989,45.7622,35.94,70,71,12.66
421,Oranzherei,RU,2021-04-11 16:01:16,45.8476,47.5663,68.0,37,6,17.9
422,Lincoln,US,2021-04-11 16:00:12,40.8,-96.667,60.01,38,0,5.99
423,Zvishavane,ZW,2021-04-11 16:01:16,-20.3267,30.0665,71.74,46,0,7.56
424,Bucerias,MX,2021-04-11 16:01:17,20.75,-105.3333,73.4,83,90,4.65
425,Te Anau,NZ,2021-04-11 15:57:24,-45.4167,167.7167,48.09,93,15,0.92
426,Katangli,RU,2021-04-11 16:01:17,51.7102,143.2326,32.41,92,87,7.63
427,Tigzirt,DZ,2021-04-11 16:01:17,36.8886,4.1198,64.15,82,98,8.77
428,Boa Vista,BR,2021-04-11 16:01:18,2.8197,-60.6733,78.8,78,75,6.91
429,Inhambane,MZ,2021-04-11 16:01:18,-23.865,35.3833,82.4,65,0,6.91
430,Amudat,UG,2021-04-11 16:01:18,1.95,34.95,75.79,54,98,3.83
431,Sept-Iles,CA,2021-04-11 16:01:19,50.2001,-66.3821,55.4,54,75,9.22
432,Teguise,ES,2021-04-11 16:01:19,29.0605,-13.564,77.0,50,20,12.66
433,Vagur,FO,2021-04-11 16:01:19,61.4732,-6.8119,37.26,59,96,10.18
434,Makubetsu,JP,2021-04-11 16:01:19,45.3714,141.8211,42.75,80,93,27.49
435,Acapulco,MX,2021-04-11 15:58:27,16.8634,-99.8901,82.4,69,1,6.91
436,Dubbo,AU,2021-04-11 16:01:20,-32.25,148.6167,39.2,81,0,6.91
437,Acarau,BR,2021-04-11 15:59:44,-2.8856,-40.12,84.54,69,73,12.64
438,Ostrovnoy,RU,2021-04-11 16:01:20,68.0531,39.5131,33.48,85,43,27.42
439,Liverpool,GB,2021-04-11 16:00:27,53.4106,-2.9779,48.2,40,20,13.8
440,Goalpara,IN,2021-04-11 16:01:21,26.1667,90.6167,82.6,30,22,4.56
441,Tautira,PF,2021-04-11 16:01:21,-17.7333,-149.15,77.0,78,40,4.61
442,Rovinj,HR,2021-04-11 16:01:22,45.08,13.64,55.4,82,90,9.22
443,Tigil,RU,2021-04-11 16:01:22,57.8,158.6667,-6.18,100,84,1.5
444,Marrakesh,MA,2021-04-11 16:01:23,31.6315,-8.0083,78.8,34,40,5.75
445,Tres Arroyos,AR,2021-04-11 16:01:23,-38.3739,-60.2798,66.9,53,2,11.59
446,San Francisco De Becerra,HN,2021-04-11 16:01:23,14.6333,-86.1,80.6,69,40,3.24
447,Anchorage,US,2021-04-11 16:00:22,61.2181,-149.9003,17.6,45,90,8.05
448,Albertville,US,2021-04-11 16:01:24,34.2676,-86.2089,66.99,39,1,10.36
449,Grootfontein,NA,2021-04-11 16:01:24,-19.5667,18.1167,80.6,28,3,11.5
450,Xuzhou,CN,2021-04-11 16:01:25,34.1805,117.1571,55.51,95,100,0.6
451,Fuerte Olimpo,PY,2021-04-11 16:01:25,-21.0415,-57.8738,96.82,34,1,7.09
452,Denpasar,ID,2021-04-11 16:01:26,-8.65,115.2167,82.4,83,20,3.44
453,Syamzha,RU,2021-04-11 16:01:26,60.0158,41.0614,35.37,87,5,4.41
454,Lanzhou,CN,2021-04-11 16:01:26,36.0564,103.7922,52.0,88,41,10.76
455,Montanha,BR,2021-04-11 16:01:27,-18.1269,-40.3633,86.36,39,10,2.91
456,Dillon,US,2021-04-11 16:01:27,34.4166,-79.3712,75.0,73,40,11.5
457,Seminole,US,2021-04-11 16:01:23,28.7086,-81.2081,66.99,88,90,5.75
458,Tadepallegudem,IN,2021-04-11 16:01:27,16.8333,81.5,82.4,69,20,5.75
459,Constitucion,CL,2021-04-11 16:01:28,-35.3333,-72.4167,66.45,44,0,13.98
460,Aklavik,CA,2021-04-11 15:58:36,68.2191,-135.0107,-18.4,76,1,4.61
461,Disna,BY,2021-04-11 16:01:28,55.568,28.1971,54.88,70,95,6.06
462,Saint-Michel-Des-Saints,CA,2021-04-11 16:01:28,46.6834,-73.9159,59.0,64,98,10.25
463,Vanavara,RU,2021-04-11 16:01:15,60.34,102.2797,24.46,97,100,2.86
464,Zhangzhou,CN,2021-04-11 16:01:29,24.5133,117.6556,66.2,88,0,4.47
465,Inverell,AU,2021-04-11 16:01:29,-29.7833,151.1167,42.01,81,0,5.77
466,Zyryanka,RU,2021-04-11 16:01:29,65.75,150.85,-26.09,100,82,2.95
467,Mont-De-Marsan,FR,2021-04-11 16:01:30,44.0,-0.6667,57.2,51,90,10.36
468,Kaili,ID,2021-04-11 16:01:30,-3.4626,120.2147,67.12,94,62,3.58
469,Tutoia,BR,2021-04-11 16:01:30,-2.7619,-42.2744,84.2,74,75,16.11
470,Havelock,US,2021-04-11 16:01:31,34.8791,-76.9013,73.99,69,27,8.01
471,Nelson Bay,AU,2021-04-11 16:01:31,-32.7167,152.15,53.01,58,2,10.36
472,Kupang,ID,2021-04-11 16:01:08,-10.1667,123.5833,76.69,88,30,3.6
473,Bozoum,CF,2021-04-11 16:01:31,6.3193,16.3799,92.66,28,90,8.95
474,Vestmannaeyjar,IS,2021-04-11 15:58:23,63.4427,-20.2734,39.2,65,90,26.46
475,Kursavka,RU,2021-04-11 16:01:32,44.4564,42.5093,48.2,76,90,6.71
476,Kagadi,UG,2021-04-11 16:01:32,0.9606,30.7967,71.42,65,86,3.36
477,New Plymouth,NZ,2021-04-11 15:59:29,-39.0667,174.0833,54.0,95,11,7.0
478,Pangnirtung,CA,2021-04-11 16:01:32,66.1451,-65.7125,24.8,68,40,3.44
479,Payakumbuh,ID,2021-04-11 16:01:33,-0.2202,100.6308,70.75,98,96,2.89
480,Hanover,DE,2021-04-11 16:01:33,52.3705,9.7332,42.01,93,90,14.97
481,Altamira,BR,2021-04-11 16:01:17,-3.2033,-52.2064,86.0,74,75,8.05
482,Cervo,ES,2021-04-11 16:01:34,43.6702,-7.4101,51.01,56,72,15.99
483,Fomboni,KM,2021-04-11 15:57:22,-12.28,43.7425,83.8,70,95,11.59
484,Xinzhi,CN,2021-04-11 16:01:34,36.4989,111.7047,58.37,57,100,4.03
485,Matamoros,MX,2021-04-11 16:01:34,25.5333,-103.25,81.0,25,40,9.13
486,Cootamundra,AU,2021-04-11 16:01:34,-34.65,148.0333,42.01,84,0,3.0
487,Puerto Madryn,AR,2021-04-11 16:00:49,-42.7692,-65.0385,69.44,39,27,18.37
488,Khandyga,RU,2021-04-11 16:01:35,62.6667,135.6,14.5,96,100,3.09
489,Raudeberg,NO,2021-04-11 16:01:35,61.9875,5.1352,39.99,76,12,16.93
490,Ilheus,BR,2021-04-11 16:01:36,-14.7889,-39.0494,80.6,78,75,5.75
491,Catia La Mar,VE,2021-04-11 16:01:36,10.6038,-67.0303,80.01,74,81,13.8
492,Ayagoz,KZ,2021-04-11 16:01:36,47.9714,80.4392,43.41,44,0,15.14
493,Pisco,PE,2021-04-11 15:57:19,-13.7,-76.2167,73.4,64,0,9.22
494,Umm Kaddadah,SD,2021-04-11 16:01:37,13.6017,26.6876,88.56,9,60,15.5
495,Kutum,SD,2021-04-11 16:01:37,14.2,24.6667,84.67,9,11,14.25
496,Bilma,NE,2021-04-11 16:01:37,18.6853,12.9164,100.58,4,20,11.25
497,Ketchikan,US,2021-04-11 16:01:38,55.3422,-131.6461,30.2,100,75,1.5
498,Menongue,AO,2021-04-11 16:01:38,-14.6585,17.691,72.63,53,94,6.13
499,Kargasok,RU,2021-04-11 16:01:38,59.0556,80.8572,36.37,95,100,9.8
500,Mount Isa,AU,2021-04-11 16:01:38,-20.7333,139.5,69.8,28,0,10.36
501,Wewak,PG,2021-04-11 16:01:39,-3.5534,143.6268,77.43,92,100,9.15
502,Conde,BR,2021-04-11 16:01:39,-7.2597,-34.9075,77.0,94,90,17.27
503,Garden City,US,2021-04-11 15:56:59,42.3256,-83.331,57.99,67,75,14.97
504,Sirjan,IR,2021-04-11 16:01:40,29.452,55.6814,74.44,14,99,14.23
505,Goundam,ML,2021-04-11 16:01:40,16.4145,-3.6708,107.64,4,47,8.23
506,Palmas De Monte Alto,BR,2021-04-11 16:01:40,-14.2672,-43.1619,92.08,27,39,6.67
507,Sakhon Nakhon,TH,2021-04-11 16:01:41,17.1612,104.1472,82.81,57,94,11.07
508,Bardiyah,LY,2021-04-11 16:01:41,31.7561,25.0865,59.05,49,3,10.69
509,Monopoli,IT,2021-04-11 16:01:41,40.9559,17.2896,61.0,94,75,20.71
510,Jasper,US,2021-04-11 15:57:16,37.2001,-94.3502,64.0,44,1,10.36
511,Atbasar,KZ,2021-04-11 16:01:42,51.8,68.3333,33.46,98,99,7.76
512,Assai,BR,2021-04-11 16:01:42,-23.3733,-50.8414,86.0,37,20,2.3
513,Quechultenango,MX,2021-04-11 16:01:42,17.4167,-99.2167,87.48,24,0,2.95
514,Sao Miguel Do Araguaia,BR,2021-04-11 16:01:43,-13.275,-50.1628,88.5,46,22,4.29
515,Contai,IN,2021-04-11 16:01:43,21.7786,87.7536,80.96,76,23,14.58
516,Lichinga,MZ,2021-04-11 16:01:43,-13.3128,35.2406,69.8,78,75,6.91
517,Morogoro,TZ,2021-04-11 16:01:43,-6.8167,37.6667,71.35,95,84,2.46
518,Dauphin,CA,2021-04-11 16:01:44,51.1494,-100.0502,42.8,61,90,17.27
519,Wuwei,CN,2021-04-11 15:58:14,37.9281,102.6414,47.71,63,82,2.37
520,Bitung,ID,2021-04-11 16:00:35,1.4451,125.1824,78.8,94,40,1.14
521,Waipawa,NZ,2021-04-11 16:01:44,-41.4122,175.5153,64.0,82,40,11.5
522,Okhotsk,RU,2021-04-11 16:01:44,59.3833,143.3,18.63,86,100,20.67
523,Belaya,UA,2021-04-11 16:01:45,49.029,25.7706,54.16,43,0,15.3
524,Fredericton,CA,2021-04-11 16:01:36,45.9454,-66.6656,52.0,31,1,8.05
525,San Andres,CO,2021-04-11 15:59:38,12.5847,-81.7006,86.0,74,40,8.05
526,Kostino,RU,2021-04-11 16:01:45,58.9097,53.2691,34.18,96,88,4.05
527,Shingu,JP,2021-04-11 16:01:46,33.7333,135.9833,51.87,86,45,5.61
528,Dehloran,IR,2021-04-11 16:01:46,32.6941,47.2679,78.85,38,92,12.03
529,Ayacucho,PE,2021-04-11 16:01:46,-13.1583,-74.2239,60.8,63,75,1.14
530,Mayumba,GA,2021-04-11 16:01:47,-3.432,10.6554,84.61,73,62,7.09
531,La Macarena,CO,2021-04-11 16:01:47,2.1837,-73.7849,73.02,93,100,0.83
532,Mehamn,NO,2021-04-11 16:01:47,71.0357,27.8492,35.6,75,75,23.02
533,Cayenne,GF,2021-04-11 16:01:48,4.9333,-52.3333,87.8,66,20,9.22
534,Kurush,RU,2021-04-11 16:01:48,41.2841,47.8345,57.2,77,90,5.75
535,Eureka,US,2021-04-11 15:57:58,40.8021,-124.1637,45.0,100,1,4.61
536,Dubuque,US,2021-04-11 16:01:48,42.4833,-90.8668,48.99,87,90,17.27
537,Glendive,US,2021-04-11 16:01:02,47.1053,-104.7125,33.8,100,90,25.32
538,Havre-Saint-Pierre,CA,2021-04-11 15:58:36,50.2334,-63.5986,57.2,54,40,33.38
539,Belmonte,BR,2021-04-11 16:01:49,-15.8631,-38.8828,84.2,74,75,6.91
540,Kirakira,SB,2021-04-11 16:01:49,-10.4544,161.9205,78.46,83,92,0.11
541,Channel-Port Aux Basques,CA,2021-04-11 16:01:49,47.5702,-59.1367,40.05,83,100,10.56
542,Kushiro,JP,2021-04-11 16:01:50,42.975,144.3747,36.25,73,0,0.51
543,Thinadhoo,MV,2021-04-11 16:01:50,0.5333,72.9333,83.71,67,45,9.95
544,Charters Towers,AU,2021-04-11 16:01:50,-20.1,146.2667,70.99,37,6,10.16
545,Narodychi,UA,2021-04-11 16:01:51,51.2029,29.0823,54.18,50,0,6.02
546,Saint-Francois,FR,2021-04-11 16:01:51,46.4154,3.9054,46.4,87,75,14.97
547,Kingaroy,AU,2021-04-11 16:01:51,-26.5333,151.8333,51.8,54,0,8.05
548,Xam Nua,LA,2021-04-11 16:01:52,20.4197,104.0439,65.75,97,99,2.57
549,Sigayevo,RU,2021-04-11 16:01:52,56.4216,53.7757,41.0,96,100,1.01
550,Ndende,GA,2021-04-11 16:01:53,-2.4008,11.3581,95.0,52,75,0.47
551,Otsuki,JP,2021-04-11 16:01:53,35.6,138.9333,48.2,66,20,4.61
552,Buta,CD,2021-04-11 15:58:24,2.7858,24.73,81.68,59,100,4.79
553,Iracoubo,GF,2021-04-11 16:01:53,5.4802,-53.2011,75.22,92,100,3.89
554,Himatangi,NZ,2021-04-11 16:01:54,-40.4,175.3167,55.99,97,31,3.06
555,Lahaina,US,2021-04-11 16:01:54,20.8783,-156.6825,62.6,63,90,5.75
556,Ipixuna,BR,2021-04-11 16:01:54,-1.7625,-48.8043,89.6,62,75,8.05
557,Winona,US,2021-04-11 16:01:55,43.9666,-91.7668,46.99,100,90,13.8
558,Nador,MA,2021-04-11 16:01:55,35.174,-2.9287,71.6,52,0,11.5
559,Moissala,TD,2021-04-11 16:01:55,8.3404,17.7663,103.59,12,86,5.59
560,Olafsvik,IS,2021-04-11 16:01:56,64.8945,-23.7142,36.57,98,100,16.8
561,Colac,AU,2021-04-11 16:01:56,-38.3333,143.5833,46.99,1,52,5.99
562,Paamiut,GL,2021-04-11 16:01:57,61.994,-49.6678,35.01,78,8,10.78
563,Taldan,RU,2021-04-11 16:01:57,53.6667,124.8,11.41,85,93,0.85
